2026-07-15 10:44:03.692 | INFO     | app.services.llm_adapter:chat_completion:63 - Model: deepseek-r1 | Latency: 6.76s | PromptTokens: 131 | CompletionTokens: 163
2026-07-20 16:27:56 | INFO     | trace_id=2cf1826f-7f01-4452-91f0-3e4ca85d625d - Async Model: deepseek-v3.2 | Latency: 1.28s | PromptTokens: 712 | CompletionTokens: 13
2026-07-20 16:31:49 | INFO     | trace_id=N/A - Async Model: deepseek-r1 | Latency: 13.59s | PromptTokens: 133 | CompletionTokens: 406
2026-07-20 16:31:56 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 7.12s | PromptTokens: 601 | CompletionTokens: 288
2026-07-20 17:00:47 | INFO     | trace_id=N/A - Async Model: deepseek-r1 | Latency: 11.87s | PromptTokens: 133 | CompletionTokens: 302
2026-07-20 17:00:56 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 8.83s | PromptTokens: 575 | CompletionTokens: 332
2026-07-20 20:18:47 | INFO     | trace_id=N/A - Async Model: deepseek-r1 | Latency: 10.85s | PromptTokens: 127 | CompletionTokens: 299
2026-07-20 20:18:47 | INFO     | trace_id=N/A - Stream Model: deepseek-v3.2 | Starting...
2026-07-20 20:19:12 | INFO     | trace_id=N/A - Async Model: deepseek-r1 | Latency: 12.79s | PromptTokens: 133 | CompletionTokens: 345
2026-07-20 20:19:17 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 4.99s | PromptTokens: 596 | CompletionTokens: 214
2026-07-20 20:19:45 | INFO     | trace_id=13c778d1-c2fc-4b8b-832b-764ace00b7c4 - Async Model: deepseek-r1 | Latency: 16.24s | PromptTokens: 639 | CompletionTokens: 513
2026-07-20 20:19:57 | INFO     | trace_id=13c778d1-c2fc-4b8b-832b-764ace00b7c4 - Async Model: deepseek-r1 | Latency: 12.42s | PromptTokens: 125 | CompletionTokens: 350
2026-07-20 20:19:59 | INFO     | trace_id=13c778d1-c2fc-4b8b-832b-764ace00b7c4 - Async Model: deepseek-v3.2 | Latency: 1.44s | PromptTokens: 633 | CompletionTokens: 11
2026-07-20 20:20:31 | INFO     | trace_id=11fc1729-b512-41fe-9910-318de53418bf - Async Model: deepseek-r1 | Latency: 12.58s | PromptTokens: 125 | CompletionTokens: 338
2026-07-20 20:20:32 | INFO     | trace_id=11fc1729-b512-41fe-9910-318de53418bf - Async Model: deepseek-v3.2 | Latency: 1.16s | PromptTokens: 993 | CompletionTokens: 18
2026-07-20 20:20:50 | INFO     | trace_id=11fc1729-b512-41fe-9910-318de53418bf - Async Model: deepseek-r1 | Latency: 17.83s | PromptTokens: 265 | CompletionTokens: 618
2026-07-20 20:21:24 | INFO     | trace_id=ecb8b8ff-c9ad-446e-a3ba-1c70d0eaa942 - Async Model: deepseek-r1 | Latency: 12.67s | PromptTokens: 125 | CompletionTokens: 358
2026-07-20 20:21:26 | INFO     | trace_id=ecb8b8ff-c9ad-446e-a3ba-1c70d0eaa942 - Async Model: deepseek-v3.2 | Latency: 1.33s | PromptTokens: 990 | CompletionTokens: 21
2026-07-20 20:21:46 | INFO     | trace_id=edc18126-9962-4413-a1a3-8177413c2491 - Async Model: deepseek-r1 | Latency: 9.83s | PromptTokens: 125 | CompletionTokens: 271
2026-07-20 20:21:47 | INFO     | trace_id=edc18126-9962-4413-a1a3-8177413c2491 - Async Model: deepseek-v3.2 | Latency: 1.32s | PromptTokens: 998 | CompletionTokens: 20
2026-07-20 20:22:15 | INFO     | trace_id=edc18126-9962-4413-a1a3-8177413c2491 - Async Model: deepseek-r1 | Latency: 27.55s | PromptTokens: 270 | CompletionTokens: 938
2026-07-20 20:22:51 | INFO     | trace_id=2d1bc13b-6fa9-4106-9ba1-5608153bd4b8 - Async Model: deepseek-r1 | Latency: 12.17s | PromptTokens: 125 | CompletionTokens: 320
2026-07-20 20:22:52 | INFO     | trace_id=2d1bc13b-6fa9-4106-9ba1-5608153bd4b8 - Async Model: deepseek-v3.2 | Latency: 1.25s | PromptTokens: 999 | CompletionTokens: 24
2026-07-20 20:23:35 | INFO     | trace_id=2d1bc13b-6fa9-4106-9ba1-5608153bd4b8 - Async Model: deepseek-r1 | Latency: 43.03s | PromptTokens: 271 | CompletionTokens: 1427
2026-07-20 20:44:25 | INFO     | trace_id=c5c8f26c-17d5-4fd6-8bbc-e3be181dc22c - Async Model: deepseek-r1 | Latency: 28.27s | PromptTokens: 640 | CompletionTokens: 923
2026-07-20 20:44:44 | INFO     | trace_id=c5c8f26c-17d5-4fd6-8bbc-e3be181dc22c - Async Model: deepseek-r1 | Latency: 19.18s | PromptTokens: 185 | CompletionTokens: 535
2026-07-20 20:44:55 | INFO     | trace_id=c5c8f26c-17d5-4fd6-8bbc-e3be181dc22c - Async Model: deepseek-r1 | Latency: 10.93s | PromptTokens: 125 | CompletionTokens: 298
2026-07-20 20:44:56 | INFO     | trace_id=c5c8f26c-17d5-4fd6-8bbc-e3be181dc22c - Async Model: deepseek-v3.2 | Latency: 1.12s | PromptTokens: 712 | CompletionTokens: 19
2026-07-20 20:47:54 | INFO     | trace_id=15d35591-d11d-4b25-8ebb-ca8979a36f4a - Async Model: deepseek-r1 | Latency: 11.98s | PromptTokens: 125 | CompletionTokens: 361
2026-07-20 20:47:56 | INFO     | trace_id=15d35591-d11d-4b25-8ebb-ca8979a36f4a - Async Model: deepseek-v3.2 | Latency: 1.25s | PromptTokens: 984 | CompletionTokens: 16
2026-07-20 20:48:43 | INFO     | trace_id=15d35591-d11d-4b25-8ebb-ca8979a36f4a - Async Model: deepseek-r1 | Latency: 46.87s | PromptTokens: 418 | CompletionTokens: 1514
2026-07-20 20:51:35 | INFO     | trace_id=cc501d99-1b9e-438d-8752-d59335326a76 - Async Model: deepseek-r1 | Latency: 11.75s | PromptTokens: 125 | CompletionTokens: 336
2026-07-20 20:51:37 | INFO     | trace_id=cc501d99-1b9e-438d-8752-d59335326a76 - Async Model: deepseek-v3.2 | Latency: 1.24s | PromptTokens: 873 | CompletionTokens: 16
2026-07-20 20:52:13 | INFO     | trace_id=cc501d99-1b9e-438d-8752-d59335326a76 - Async Model: deepseek-r1 | Latency: 35.83s | PromptTokens: 310 | CompletionTokens: 1205
2026-07-20 20:52:55 | INFO     | trace_id=36481c0f-a10d-49a6-9c48-0377cb4691f6 - Async Model: deepseek-r1 | Latency: 11.54s | PromptTokens: 125 | CompletionTokens: 353
2026-07-20 20:52:56 | INFO     | trace_id=36481c0f-a10d-49a6-9c48-0377cb4691f6 - Async Model: deepseek-v3.2 | Latency: 1.17s | PromptTokens: 911 | CompletionTokens: 24
2026-07-20 20:53:25 | INFO     | trace_id=36481c0f-a10d-49a6-9c48-0377cb4691f6 - Async Model: deepseek-r1 | Latency: 28.95s | PromptTokens: 366 | CompletionTokens: 946
2026-07-20 20:54:21 | INFO     | trace_id=36481c0f-a10d-49a6-9c48-0377cb4691f6 - Async Model: deepseek-r1 | Latency: 55.56s | PromptTokens: 604 | CompletionTokens: 1900
2026-07-20 20:54:59 | INFO     | trace_id=e480d90f-cbe4-46be-9e3e-ceed837d280f - Async Model: deepseek-r1 | Latency: 11.04s | PromptTokens: 125 | CompletionTokens: 296
2026-07-20 20:55:01 | INFO     | trace_id=e480d90f-cbe4-46be-9e3e-ceed837d280f - Async Model: deepseek-v3.2 | Latency: 1.87s | PromptTokens: 939 | CompletionTokens: 40
2026-07-20 20:55:59 | INFO     | trace_id=e480d90f-cbe4-46be-9e3e-ceed837d280f - Async Model: deepseek-r1 | Latency: 57.24s | PromptTokens: 359 | CompletionTokens: 1961
2026-07-20 20:58:10 | INFO     | trace_id=83b988a3-6899-4885-97c4-c8c90eec368c - Async Model: deepseek-r1 | Latency: 10.86s | PromptTokens: 125 | CompletionTokens: 316
2026-07-20 20:58:11 | INFO     | trace_id=83b988a3-6899-4885-97c4-c8c90eec368c - Async Model: deepseek-v3.2 | Latency: 1.14s | PromptTokens: 1050 | CompletionTokens: 26
2026-07-20 20:58:37 | INFO     | trace_id=83b988a3-6899-4885-97c4-c8c90eec368c - Async Model: deepseek-r1 | Latency: 25.89s | PromptTokens: 354 | CompletionTokens: 775
2026-07-20 20:59:36 | INFO     | trace_id=d2cc3772-5e92-4c41-a170-6a707e8f7ded - Async Model: deepseek-r1 | Latency: 14.84s | PromptTokens: 125 | CompletionTokens: 362
2026-07-20 20:59:38 | INFO     | trace_id=d2cc3772-5e92-4c41-a170-6a707e8f7ded - Async Model: deepseek-v3.2 | Latency: 1.31s | PromptTokens: 922 | CompletionTokens: 20
2026-07-20 21:00:25 | INFO     | trace_id=ccbbfd53-8f21-42ce-87f2-d9e2930b933b - Async Model: deepseek-r1 | Latency: 15.16s | PromptTokens: 125 | CompletionTokens: 339
2026-07-20 21:00:27 | INFO     | trace_id=ccbbfd53-8f21-42ce-87f2-d9e2930b933b - Async Model: deepseek-v3.2 | Latency: 1.71s | PromptTokens: 974 | CompletionTokens: 38
2026-07-20 21:02:07 | INFO     | trace_id=ccbbfd53-8f21-42ce-87f2-d9e2930b933b - Async Model: deepseek-r1 | Latency: 39.54s | PromptTokens: 639 | CompletionTokens: 1285
2026-07-20 21:02:44 | INFO     | trace_id=377eee3d-7cae-4d0e-b781-d1f9ea563b4b - Async Model: deepseek-r1 | Latency: 13.36s | PromptTokens: 125 | CompletionTokens: 324
2026-07-20 21:02:45 | INFO     | trace_id=377eee3d-7cae-4d0e-b781-d1f9ea563b4b - Async Model: deepseek-v3.2 | Latency: 0.87s | PromptTokens: 944 | CompletionTokens: 19
2026-07-20 21:02:56 | INFO     | trace_id=377eee3d-7cae-4d0e-b781-d1f9ea563b4b - Async Model: deepseek-r1 | Latency: 11.48s | PromptTokens: 336 | CompletionTokens: 298
2026-07-20 21:03:37 | INFO     | trace_id=b9179ed5-f187-4428-a3b7-85f59872eb49 - Async Model: deepseek-r1 | Latency: 12.81s | PromptTokens: 125 | CompletionTokens: 356
2026-07-20 21:03:38 | INFO     | trace_id=b9179ed5-f187-4428-a3b7-85f59872eb49 - Async Model: deepseek-v3.2 | Latency: 1.20s | PromptTokens: 916 | CompletionTokens: 30
2026-07-20 21:03:51 | INFO     | trace_id=b9179ed5-f187-4428-a3b7-85f59872eb49 - Async Model: deepseek-r1 | Latency: 13.33s | PromptTokens: 321 | CompletionTokens: 279
2026-07-20 21:04:36 | INFO     | trace_id=7f68db6e-37c8-4a76-a84a-e98d73a0b33e - Async Model: deepseek-r1 | Latency: 16.57s | PromptTokens: 125 | CompletionTokens: 447
2026-07-20 21:04:38 | INFO     | trace_id=7f68db6e-37c8-4a76-a84a-e98d73a0b33e - Async Model: deepseek-v3.2 | Latency: 1.70s | PromptTokens: 1098 | CompletionTokens: 33
2026-07-20 21:06:00 | INFO     | trace_id=42c88f71-ad2c-4e12-b8c9-85586fafbfa7 - Async Model: deepseek-r1 | Latency: 53.92s | PromptTokens: 125 | CompletionTokens: 1461
2026-07-20 21:06:01 | INFO     | trace_id=42c88f71-ad2c-4e12-b8c9-85586fafbfa7 - Async Model: deepseek-v3.2 | Latency: 1.24s | PromptTokens: 989 | CompletionTokens: 32
2026-07-20 21:06:17 | INFO     | trace_id=42c88f71-ad2c-4e12-b8c9-85586fafbfa7 - Async Model: deepseek-r1 | Latency: 15.71s | PromptTokens: 412 | CompletionTokens: 361
2026-07-20 21:07:46 | INFO     | trace_id=b2d3e508-f52e-4b9e-b680-9666ae722b91 - Async Model: deepseek-r1 | Latency: 11.02s | PromptTokens: 125 | CompletionTokens: 316
2026-07-20 21:07:47 | INFO     | trace_id=b2d3e508-f52e-4b9e-b680-9666ae722b91 - Async Model: deepseek-v3.2 | Latency: 1.07s | PromptTokens: 1081 | CompletionTokens: 15
2026-07-20 21:08:13 | INFO     | trace_id=b8441718-74c7-430f-92ff-91da5fec72f4 - Async Model: deepseek-r1 | Latency: 15.24s | PromptTokens: 125 | CompletionTokens: 452
2026-07-20 21:08:14 | INFO     | trace_id=b8441718-74c7-430f-92ff-91da5fec72f4 - Async Model: deepseek-v3.2 | Latency: 1.55s | PromptTokens: 759 | CompletionTokens: 36
2026-07-20 21:08:37 | INFO     | trace_id=b8441718-74c7-430f-92ff-91da5fec72f4 - Async Model: deepseek-r1 | Latency: 22.75s | PromptTokens: 288 | CompletionTokens: 757
2026-07-20 21:09:28 | INFO     | trace_id=b8441718-74c7-430f-92ff-91da5fec72f4 - Async Model: deepseek-r1 | Latency: 50.88s | PromptTokens: 640 | CompletionTokens: 1779
2026-07-20 21:10:13 | INFO     | trace_id=390f19f9-3dfc-493f-abaa-ea4cf21bbdff - Async Model: deepseek-r1 | Latency: 16.30s | PromptTokens: 126 | CompletionTokens: 409
2026-07-20 21:10:15 | INFO     | trace_id=390f19f9-3dfc-493f-abaa-ea4cf21bbdff - Async Model: deepseek-v3.2 | Latency: 1.88s | PromptTokens: 1008 | CompletionTokens: 33
2026-07-20 21:11:00 | INFO     | trace_id=f7f6411e-dd7e-4a38-91df-012b96807cf2 - Async Model: deepseek-r1 | Latency: 14.50s | PromptTokens: 126 | CompletionTokens: 387
2026-07-20 21:11:02 | INFO     | trace_id=f7f6411e-dd7e-4a38-91df-012b96807cf2 - Async Model: deepseek-v3.2 | Latency: 1.71s | PromptTokens: 939 | CompletionTokens: 37
2026-07-20 21:11:18 | INFO     | trace_id=f7f6411e-dd7e-4a38-91df-012b96807cf2 - Async Model: deepseek-r1 | Latency: 16.44s | PromptTokens: 411 | CompletionTokens: 369
2026-07-20 21:11:59 | INFO     | trace_id=e79121d0-5871-45d2-8189-8b050895e6e2 - Async Model: deepseek-r1 | Latency: 11.86s | PromptTokens: 126 | CompletionTokens: 306
2026-07-20 21:12:00 | INFO     | trace_id=e79121d0-5871-45d2-8189-8b050895e6e2 - Async Model: deepseek-v3.2 | Latency: 1.44s | PromptTokens: 811 | CompletionTokens: 30
2026-07-20 21:12:15 | INFO     | trace_id=e79121d0-5871-45d2-8189-8b050895e6e2 - Async Model: deepseek-r1 | Latency: 14.51s | PromptTokens: 298 | CompletionTokens: 423
2026-07-22 10:20:35 | INFO     | trace_id=5e75310d-c9a4-4ee3-9f4e-f6fee000f566 - Async Model: deepseek-v3.2 | Latency: 4.55s | PromptTokens: 605 | CompletionTokens: 171
2026-07-22 10:20:39 | INFO     | trace_id=5e75310d-c9a4-4ee3-9f4e-f6fee000f566 - Async Model: deepseek-v3.2 | Latency: 3.74s | PromptTokens: 186 | CompletionTokens: 155
2026-07-22 10:20:41 | INFO     | trace_id=5e75310d-c9a4-4ee3-9f4e-f6fee000f566 - Async Model: deepseek-v3.2 | Latency: 1.78s | PromptTokens: 126 | CompletionTokens: 60
2026-07-22 10:20:42 | INFO     | trace_id=5e75310d-c9a4-4ee3-9f4e-f6fee000f566 - Async Model: deepseek-v3.2 | Latency: 0.98s | PromptTokens: 709 | CompletionTokens: 15
2026-07-22 10:21:24 | INFO     | trace_id=fa36df7b-3eb9-4cab-8813-6d3cfec5a0da - Async Model: deepseek-v3.2 | Latency: 2.15s | PromptTokens: 126 | CompletionTokens: 68
2026-07-22 10:21:25 | INFO     | trace_id=fa36df7b-3eb9-4cab-8813-6d3cfec5a0da - Async Model: deepseek-v3.2 | Latency: 1.31s | PromptTokens: 1188 | CompletionTokens: 19
2026-07-22 10:21:27 | INFO     | trace_id=fa36df7b-3eb9-4cab-8813-6d3cfec5a0da - Async Model: deepseek-v3.2 | Latency: 1.06s | PromptTokens: 454 | CompletionTokens: 17
2026-07-22 10:22:26 | INFO     | trace_id=835a3d8b-e474-414b-8ae1-799ca5e5caa3 - Async Model: deepseek-v3.2 | Latency: 36.65s | PromptTokens: 126 | CompletionTokens: 73
2026-07-22 10:22:28 | INFO     | trace_id=835a3d8b-e474-414b-8ae1-799ca5e5caa3 - Async Model: deepseek-v3.2 | Latency: 1.77s | PromptTokens: 1121 | CompletionTokens: 27
2026-07-22 10:23:07 | INFO     | trace_id=bbba380b-dc5b-44f8-b29d-7178d4cc9b7c - Async Model: deepseek-v3.2 | Latency: 2.22s | PromptTokens: 126 | CompletionTokens: 75
2026-07-22 10:23:09 | INFO     | trace_id=bbba380b-dc5b-44f8-b29d-7178d4cc9b7c - Async Model: deepseek-v3.2 | Latency: 1.45s | PromptTokens: 937 | CompletionTokens: 17
2026-07-22 10:23:11 | INFO     | trace_id=bbba380b-dc5b-44f8-b29d-7178d4cc9b7c - Async Model: deepseek-v3.2 | Latency: 1.34s | PromptTokens: 323 | CompletionTokens: 20
2026-07-22 10:23:18 | INFO     | trace_id=822abe5c-22d2-4bd5-a3a0-34783cfe21c5 - Async Model: deepseek-v3.2 | Latency: 2.20s | PromptTokens: 126 | CompletionTokens: 65
2026-07-22 10:23:19 | INFO     | trace_id=822abe5c-22d2-4bd5-a3a0-34783cfe21c5 - Async Model: deepseek-v3.2 | Latency: 1.35s | PromptTokens: 878 | CompletionTokens: 15
2026-07-22 10:23:21 | INFO     | trace_id=822abe5c-22d2-4bd5-a3a0-34783cfe21c5 - Async Model: deepseek-v3.2 | Latency: 1.28s | PromptTokens: 263 | CompletionTokens: 20
2026-07-22 10:23:36 | INFO     | trace_id=83d08761-b7e4-4a26-9c15-9d8d411a6f6f - Async Model: deepseek-v3.2 | Latency: 2.10s | PromptTokens: 126 | CompletionTokens: 61
2026-07-22 10:23:37 | INFO     | trace_id=83d08761-b7e4-4a26-9c15-9d8d411a6f6f - Async Model: deepseek-v3.2 | Latency: 1.19s | PromptTokens: 889 | CompletionTokens: 5
2026-07-22 10:23:39 | INFO     | trace_id=83d08761-b7e4-4a26-9c15-9d8d411a6f6f - Async Model: deepseek-v3.2 | Latency: 1.84s | PromptTokens: 256 | CompletionTokens: 18
2026-07-22 10:23:44 | INFO     | trace_id=83d08761-b7e4-4a26-9c15-9d8d411a6f6f - Async Model: deepseek-v3.2 | Latency: 4.44s | PromptTokens: 657 | CompletionTokens: 179
2026-07-22 10:23:58 | INFO     | trace_id=b77560b6-8f1b-44f3-84cc-0db7577fc2db - Async Model: deepseek-v3.2 | Latency: 2.41s | PromptTokens: 126 | CompletionTokens: 63
2026-07-22 10:23:59 | INFO     | trace_id=b77560b6-8f1b-44f3-84cc-0db7577fc2db - Async Model: deepseek-v3.2 | Latency: 1.19s | PromptTokens: 1000 | CompletionTokens: 13
2026-07-22 10:24:00 | INFO     | trace_id=b77560b6-8f1b-44f3-84cc-0db7577fc2db - Async Model: deepseek-v3.2 | Latency: 1.00s | PromptTokens: 265 | CompletionTokens: 20
2026-07-22 10:24:11 | INFO     | trace_id=b6160df9-5c84-4d84-824a-d8007633b3eb - Async Model: deepseek-v3.2 | Latency: 2.15s | PromptTokens: 126 | CompletionTokens: 69
2026-07-22 10:24:13 | INFO     | trace_id=b6160df9-5c84-4d84-824a-d8007633b3eb - Async Model: deepseek-v3.2 | Latency: 1.69s | PromptTokens: 880 | CompletionTokens: 28
2026-07-22 10:24:14 | INFO     | trace_id=b6160df9-5c84-4d84-824a-d8007633b3eb - Async Model: deepseek-v3.2 | Latency: 1.03s | PromptTokens: 278 | CompletionTokens: 20
2026-07-22 10:24:50 | INFO     | trace_id=58674c67-cadd-4bdc-a291-b5e6e6318cce - Async Model: deepseek-v3.2 | Latency: 2.46s | PromptTokens: 126 | CompletionTokens: 69
2026-07-22 10:24:51 | INFO     | trace_id=58674c67-cadd-4bdc-a291-b5e6e6318cce - Async Model: deepseek-v3.2 | Latency: 1.56s | PromptTokens: 1422 | CompletionTokens: 32
2026-07-22 10:25:20 | INFO     | trace_id=32980bb8-9fc1-4e3f-ad5c-a84a60793447 - Async Model: deepseek-v3.2 | Latency: 2.80s | PromptTokens: 126 | CompletionTokens: 67
2026-07-22 10:25:22 | INFO     | trace_id=32980bb8-9fc1-4e3f-ad5c-a84a60793447 - Async Model: deepseek-v3.2 | Latency: 1.30s | PromptTokens: 1105 | CompletionTokens: 22
2026-07-22 10:25:45 | INFO     | trace_id=0e61629e-5b6a-482a-8407-5b9247b92341 - Async Model: deepseek-v3.2 | Latency: 2.45s | PromptTokens: 126 | CompletionTokens: 70
2026-07-22 10:25:46 | INFO     | trace_id=0e61629e-5b6a-482a-8407-5b9247b92341 - Async Model: deepseek-v3.2 | Latency: 0.99s | PromptTokens: 921 | CompletionTokens: 9
2026-07-22 10:25:47 | INFO     | trace_id=0e61629e-5b6a-482a-8407-5b9247b92341 - Async Model: deepseek-v3.2 | Latency: 1.60s | PromptTokens: 293 | CompletionTokens: 24
2026-07-22 10:26:19 | INFO     | trace_id=c0a9cc0f-8b2b-4ffe-b4f5-3b9a8bc6324f - Async Model: deepseek-v3.2 | Latency: 2.15s | PromptTokens: 126 | CompletionTokens: 57
2026-07-22 10:26:21 | INFO     | trace_id=c0a9cc0f-8b2b-4ffe-b4f5-3b9a8bc6324f - Async Model: deepseek-v3.2 | Latency: 1.80s | PromptTokens: 1193 | CompletionTokens: 39
2026-07-22 10:26:22 | INFO     | trace_id=c0a9cc0f-8b2b-4ffe-b4f5-3b9a8bc6324f - Async Model: deepseek-v3.2 | Latency: 1.17s | PromptTokens: 466 | CompletionTokens: 20
2026-07-22 10:26:56 | INFO     | trace_id=a1707ca3-6330-4f98-bd3b-4882d7f9ad39 - Async Model: deepseek-v3.2 | Latency: 2.55s | PromptTokens: 126 | CompletionTokens: 69
2026-07-22 10:26:58 | INFO     | trace_id=a1707ca3-6330-4f98-bd3b-4882d7f9ad39 - Async Model: deepseek-v3.2 | Latency: 1.91s | PromptTokens: 1094 | CompletionTokens: 26
2026-07-22 10:27:03 | INFO     | trace_id=a1707ca3-6330-4f98-bd3b-4882d7f9ad39 - Async Model: deepseek-v3.2 | Latency: 4.89s | PromptTokens: 585 | CompletionTokens: 193
2026-07-22 10:27:41 | INFO     | trace_id=131d4eaa-db05-4054-a54f-11283f7620a2 - Async Model: deepseek-v3.2 | Latency: 2.27s | PromptTokens: 126 | CompletionTokens: 64
2026-07-22 10:27:43 | INFO     | trace_id=131d4eaa-db05-4054-a54f-11283f7620a2 - Async Model: deepseek-v3.2 | Latency: 1.51s | PromptTokens: 1092 | CompletionTokens: 34
2026-07-22 10:27:44 | INFO     | trace_id=131d4eaa-db05-4054-a54f-11283f7620a2 - Async Model: deepseek-v3.2 | Latency: 1.45s | PromptTokens: 460 | CompletionTokens: 21
2026-07-22 10:28:10 | INFO     | trace_id=95639744-af84-4d8b-9f17-d4f8745dedbe - Async Model: deepseek-v3.2 | Latency: 2.07s | PromptTokens: 126 | CompletionTokens: 68
2026-07-22 10:28:12 | INFO     | trace_id=95639744-af84-4d8b-9f17-d4f8745dedbe - Async Model: deepseek-v3.2 | Latency: 1.69s | PromptTokens: 1119 | CompletionTokens: 27
2026-07-22 10:28:42 | INFO     | trace_id=3d89bd0b-5a34-4f99-b6bd-8e07a671f1fc - Async Model: deepseek-v3.2 | Latency: 2.05s | PromptTokens: 126 | CompletionTokens: 58
2026-07-22 10:28:43 | INFO     | trace_id=3d89bd0b-5a34-4f99-b6bd-8e07a671f1fc - Async Model: deepseek-v3.2 | Latency: 1.10s | PromptTokens: 981 | CompletionTokens: 13
2026-07-22 10:28:45 | INFO     | trace_id=3d89bd0b-5a34-4f99-b6bd-8e07a671f1fc - Async Model: deepseek-v3.2 | Latency: 1.38s | PromptTokens: 331 | CompletionTokens: 18
2026-07-22 10:29:13 | INFO     | trace_id=e516a33c-1553-4ef8-8451-7ec1385e450a - Async Model: deepseek-v3.2 | Latency: 2.29s | PromptTokens: 126 | CompletionTokens: 67
2026-07-22 10:29:15 | INFO     | trace_id=e516a33c-1553-4ef8-8451-7ec1385e450a - Async Model: deepseek-v3.2 | Latency: 2.28s | PromptTokens: 1072 | CompletionTokens: 58
2026-07-22 10:29:16 | INFO     | trace_id=e516a33c-1553-4ef8-8451-7ec1385e450a - Async Model: deepseek-v3.2 | Latency: 1.13s | PromptTokens: 507 | CompletionTokens: 22
2026-07-22 10:29:45 | INFO     | trace_id=ca3a80ab-c9e8-4d54-a54b-7bc4f271f56e - Async Model: deepseek-v3.2 | Latency: 2.23s | PromptTokens: 126 | CompletionTokens: 68
2026-07-22 10:29:46 | INFO     | trace_id=ca3a80ab-c9e8-4d54-a54b-7bc4f271f56e - Async Model: deepseek-v3.2 | Latency: 1.51s | PromptTokens: 1107 | CompletionTokens: 28
2026-07-22 10:29:51 | INFO     | trace_id=ca3a80ab-c9e8-4d54-a54b-7bc4f271f56e - Async Model: deepseek-v3.2 | Latency: 4.79s | PromptTokens: 641 | CompletionTokens: 193
2026-07-22 10:30:20 | INFO     | trace_id=85bd09c7-ffda-4c8e-890f-5edcb37f0eee - Async Model: deepseek-v3.2 | Latency: 2.45s | PromptTokens: 127 | CompletionTokens: 75
2026-07-22 10:30:22 | INFO     | trace_id=85bd09c7-ffda-4c8e-890f-5edcb37f0eee - Async Model: deepseek-v3.2 | Latency: 2.03s | PromptTokens: 976 | CompletionTokens: 44
2026-07-22 10:30:23 | INFO     | trace_id=85bd09c7-ffda-4c8e-890f-5edcb37f0eee - Async Model: deepseek-v3.2 | Latency: 1.27s | PromptTokens: 421 | CompletionTokens: 19
2026-07-22 10:34:57 | INFO     | trace_id=46529f6a-fa2a-4695-8015-aa2d672ee665 - Async Model: deepseek-v3.2 | Latency: 4.57s | PromptTokens: 187 | CompletionTokens: 188
2026-07-22 10:34:59 | INFO     | trace_id=46529f6a-fa2a-4695-8015-aa2d672ee665 - Async Model: deepseek-v3.2 | Latency: 2.29s | PromptTokens: 127 | CompletionTokens: 67
2026-07-22 10:35:00 | INFO     | trace_id=46529f6a-fa2a-4695-8015-aa2d672ee665 - Async Model: deepseek-v3.2 | Latency: 1.23s | PromptTokens: 683 | CompletionTokens: 11
2026-07-22 10:53:24 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 1.93s | PromptTokens: 128 | CompletionTokens: 66
2026-07-22 10:53:24 | INFO     | trace_id=N/A - Stream Model: deepseek-v3.2 | Starting...
2026-07-22 11:03:14 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 3.67s | PromptTokens: 1313 | CompletionTokens: 163
2026-07-22 11:03:18 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 3.60s | PromptTokens: 1297 | CompletionTokens: 194
2026-07-22 11:03:22 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 4.27s | PromptTokens: 1339 | CompletionTokens: 204
2026-07-22 11:03:26 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 4.20s | PromptTokens: 1360 | CompletionTokens: 229
2026-07-22 11:03:31 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 4.98s | PromptTokens: 1366 | CompletionTokens: 280
2026-07-22 11:03:35 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 3.63s | PromptTokens: 611 | CompletionTokens: 156
2026-07-22 11:03:38 | INFO     | trace_id=N/A - Async Model: deepseek-v3.2 | Latency: 3.40s | PromptTokens: 944 | CompletionTokens: 171
